Title,URL,Creator,Journal,Year,Citations,processed_text
"Recent Advances in Bioethanol Production from Rice Straw: Strategies, New Concepts, and Challenges",https://www.scopus.com/record/display.uri?eid=2-s2.0-85208546738&origin=resultslist,Sukma A.C.T.,International Journal of Environmental Research,2025,1,maju baru produksi bioetanol strategi padi strategi konsep tantang
Carbon Composite Derived from Spent Bleaching Earth for Rubbery Wastewater Treatment,https://www.scopus.com/record/display.uri?eid=2-s2.0-105001170257&origin=resultslist,Tamin N.F.B.,Journal of Composites Science,2025,0,komposit karbon asal bumi mutih bekas olah air limbah karet
The impact of resources availability on phytophthora population dynamics and ecosystem health,https://www.scopus.com/record/display.uri?eid=2-s2.0-85217821422&origin=resultslist,Afandi A.,BIO Web of Conferences,2025,0,dampak sedia sumber daya dinamika populasi phytophthora sehat ekosistem
EXPRESSION-BASED E-WORKSHEET (EBEW): AN EFFORT TO ENHANCE STUDENT’ COMPUTATIONAL THINKING SKILLS,https://www.scopus.com/record/display.uri?eid=2-s2.0-85217797356&origin=resultslist,Herlina K.,Journal of Technology and Science Education,2025,0,lembar kerja bas ekspresi ebew upaya tingkat terampil pikir komputasi siswa
Dimensional Error Analysis of Cortical Screw during Threading of Magnesium AZ31,https://www.scopus.com/record/display.uri?eid=2-s2.0-85206902478&origin=resultslist,Ibrahim G.A.,Journal of Advanced Research in Applied Mechanics,2025,0,analisis salah dimensi sekrup kortikal threading magnesium az31
Harnessing the power of probiotics to enhance neuroplasticity for neurodevelopment and cognitive function in stunting: a comprehensive review,https://www.scopus.com/record/display.uri?eid=2-s2.0-85177427588&origin=resultslist,Nisa K.,International Journal of Neuroscience,2025,1,manfaat kuat probiotik tingkat neuroplastisitas kembang saraf fungsi kognitif tinjau tinjau komprehensif
Digitalisation of Islamic Finance in the Era of Industrial Revolution 5.0: The Contribution of Crowdfunding and e-Wakaf to Islamic Fintech,https://www.scopus.com/record/display.uri?eid=2-s2.0-85219038405&origin=resultslist,Wahyudi H.,International Journal of Economics and Financial Issues,2025,0,digitalisasi uang islam era revolusi industri 5 0 kontribusi crowdfunding e wakaf islamic fintech
"Comparative Analysis of Serum Magnesium Ion Levels Using Three Measurement Methods: Spectrophotometry, Atomic Absorption Spectrophotometry, and Inductively Coupled Plasma With Optical Emission Spectrophotometry",https://www.scopus.com/record/display.uri?eid=2-s2.0-105001580329&origin=resultslist,Mulya Harahap R.I.,International Journal of Analytical Chemistry,2025,0,analisis komparatif kadar ion magnesium serum metode ukur spektrofotometri spektrofotometri serap atom plasma gabung induktif spektrofotometri emisi optik
Rule-Based Dialect of Tulang Bawang Stemmer,https://www.scopus.com/record/display.uri?eid=2-s2.0-105002282173&origin=resultslist,Abidin Z.,"ICADEIS 2025 - 2025 International Conference on Advancement in Data Science, E-learning and Informat",2025,0,dialek bas atur tulang bawang stemmer
"Transforming Vocational Education through Augmented Reality: A Systematic Review of Current Trends, Challenges, and Future Opportunities",https://www.scopus.com/record/display.uri?eid=2-s2.0-85213012160&origin=resultslist,Indarta Y.,Data and Metadata,2025,0,ubah didik juru augmented reality tinjau sistematis tren tantang peluang
"Determinants of Stunting Severity Among Under-Fives: Comparison of Agricultural and Nonagricultural Households in South Lampung Regency, Indonesia",https://www.scopus.com/record/display.uri?eid=2-s2.0-105001563120&origin=resultslist,Bakri S.,Advances in Public Health,2025,0,tentu parah tonjol banding rumah tangga tani non -pertanian kabupaten lampung selatan indonesia
SUGARCANE COMMERCIAL CULTIVARS WITH DROUGHT STRESS TOLERANCE ON IN VITRO AND GREENHOUSE SCALES,https://www.scopus.com/record/display.uri?eid=2-s2.0-86000657664&origin=resultslist,Sari H.E.,Sabrao Journal of Breeding and Genetics,2025,0,kultivar komersial tebu toleransi stres kering skala in vitro rumah kaca
The poverty alleviation program in A Tsunami impacted area: Models PKH and BPNT Indonesia,https://www.scopus.com/record/display.uri?eid=2-s2.0-105001516171&origin=resultslist,Ciptawaty U.,Edelweiss Applied Science and Technology,2025,0,program ambil miskin model area tsunami dampak pkh bpnt indonesia
The contribution of eco bus technologies to environmental problem mitigation: a systematic review,https://www.scopus.com/record/display.uri?eid=2-s2.0-105000230665&origin=resultslist,Panuju A.Y.T.,International Journal of Advances in Applied Sciences,2025,0,kontribusi teknologi bus eko mitigasi lingkung tinjau sistematik
"On the Characteristic Function of the Four-Parameter Generalized Beta of the Second Kind (GB2) Distribution and Its Approximation to the Singh-Maddala, Dagum, and Fisk Distributions",https://www.scopus.com/record/display.uri?eid=2-s2.0-85214713489&origin=resultslist,Warsono,Science and Technology Indonesia,2025,0,fungsi karakteristik parameter beta distribusi gb2 jenis kira distribusi singh maddala dagum fisk
Evaluation of hepatoprotective and nephroprotective activities of Castanopsis costata extract in rats,https://www.scopus.com/record/display.uri?eid=2-s2.0-85213339442&origin=resultslist,Alkandahri M.Y.,Biomedical Reports,2025,0,evaluasi aktivitas hepatoprotektif nefroprotektif ekstrak castanopsis costata tikus
Digitalisation of Islamic Finance in the Era of Industrial Revolution 5.0: The Contribution of Crowdfunding and e-Wakaf to Islamic Fintech,https://www.scopus.com/record/display.uri?eid=2-s2.0-85219038405&origin=resultslist,Wahyudi H.,International Journal of Economics and Financial Issues,2025,0,digitalisasi uang islam era revolusi industri 5 0 kontribusi crowdfunding e wakaf islamic fintech
"Comparative Analysis of Serum Magnesium Ion Levels Using Three Measurement Methods: Spectrophotometry, Atomic Absorption Spectrophotometry, and Inductively Coupled Plasma With Optical Emission Spectrophotometry",https://www.scopus.com/record/display.uri?eid=2-s2.0-105001580329&origin=resultslist,Mulya Harahap R.I.,International Journal of Analytical Chemistry,2025,0,analisis komparatif kadar ion magnesium serum metode ukur spektrofotometri spektrofotometri serap atom plasma gabung induktif spektrofotometri emisi optik
Rule-Based Dialect of Tulang Bawang Stemmer,https://www.scopus.com/record/display.uri?eid=2-s2.0-105002282173&origin=resultslist,Abidin Z.,"ICADEIS 2025 - 2025 International Conference on Advancement in Data Science, E-learning and Informat",2025,0,dialek bas atur tulang bawang stemmer
"Transforming Vocational Education through Augmented Reality: A Systematic Review of Current Trends, Challenges, and Future Opportunities",https://www.scopus.com/record/display.uri?eid=2-s2.0-85213012160&origin=resultslist,Indarta Y.,Data and Metadata,2025,0,ubah didik juru augmented reality tinjau sistematis tren tantang peluang
"Determinants of Stunting Severity Among Under-Fives: Comparison of Agricultural and Nonagricultural Households in South Lampung Regency, Indonesia",https://www.scopus.com/record/display.uri?eid=2-s2.0-105001563120&origin=resultslist,Bakri S.,Advances in Public Health,2025,0,tentu parah tonjol banding rumah tangga tani non -pertanian kabupaten lampung selatan indonesia
SUGARCANE COMMERCIAL CULTIVARS WITH DROUGHT STRESS TOLERANCE ON IN VITRO AND GREENHOUSE SCALES,https://www.scopus.com/record/display.uri?eid=2-s2.0-86000657664&origin=resultslist,Sari H.E.,Sabrao Journal of Breeding and Genetics,2025,0,kultivar komersial tebu toleransi stres kering skala in vitro rumah kaca
The poverty alleviation program in A Tsunami impacted area: Models PKH and BPNT Indonesia,https://www.scopus.com/record/display.uri?eid=2-s2.0-105001516171&origin=resultslist,Ciptawaty U.,Edelweiss Applied Science and Technology,2025,0,program ambil miskin model area tsunami dampak pkh bpnt indonesia
The contribution of eco bus technologies to environmental problem mitigation: a systematic review,https://www.scopus.com/record/display.uri?eid=2-s2.0-105000230665&origin=resultslist,Panuju A.Y.T.,International Journal of Advances in Applied Sciences,2025,0,kontribusi teknologi bus eko mitigasi lingkung tinjau sistematik
"On the Characteristic Function of the Four-Parameter Generalized Beta of the Second Kind (GB2) Distribution and Its Approximation to the Singh-Maddala, Dagum, and Fisk Distributions",https://www.scopus.com/record/display.uri?eid=2-s2.0-85214713489&origin=resultslist,Warsono,Science and Technology Indonesia,2025,0,fungsi karakteristik parameter beta distribusi gb2 jenis kira distribusi singh maddala dagum fisk
Evaluation of hepatoprotective and nephroprotective activities of Castanopsis costata extract in rats,https://www.scopus.com/record/display.uri?eid=2-s2.0-85213339442&origin=resultslist,Alkandahri M.Y.,Biomedical Reports,2025,0,evaluasi aktivitas hepatoprotektif nefroprotektif ekstrak castanopsis costata tikus
Integration of Digital Technology to E-Commerce Transactions as a Basis for Central Digital Currency Development,https://www.scopus.com/record/display.uri?eid=2-s2.0-85212191428&origin=resultslist,Wahyudi H.,International Journal of Economics and Financial Issues,2025,0,integrasi teknologi digital transaksi dagang e dasar kembang mata uang digital sentral
Full-scale application and performance of circulated biological and constructed wetland system for batik wastewater treatment,https://www.scopus.com/record/display.uri?eid=2-s2.0-85212194201&origin=resultslist,Vistanty H.,Journal of Environmental Chemical Engineering,2025,0,aplikasi skala penuh kerja sistem lahan basah biologis bangun olah air limbah batik
Harnessing the power of probiotics to enhance neuroplasticity for neurodevelopment and cognitive function in stunting: a comprehensive review,https://www.scopus.com/record/display.uri?eid=2-s2.0-85177427588&origin=resultslist,Nisa K.,International Journal of Neuroscience,2025,1,manfaat kuat probiotik tingkat neuroplastisitas kembang saraf fungsi kognitif tinjau tinjau komprehensif
Mathematical Communication in Blended Learning,https://www.scopus.com/record/display.uri?eid=2-s2.0-105002286474&origin=resultslist,Lestari F.,AIP Conference Proceedings,2025,0,komunikasi matematika ajar campur
Development of Past Learning Recognition Assessment Data Processing System for Professional Engineer Program Using Scrum Method,https://www.scopus.com/record/display.uri?eid=2-s2.0-105002072879&origin=resultslist,Septiana T.,International Journal of Information Engineering and Electronic Business,2025,0,kembang sistem pemrosesan data nilai ajar program insinyur profesional metode scrum
The impact of resources availability on phytophthora population dynamics and ecosystem health,https://www.scopus.com/record/display.uri?eid=2-s2.0-85217821422&origin=resultslist,Afandi A.,BIO Web of Conferences,2025,0,dampak sedia sumber daya dinamika populasi phytophthora sehat ekosistem
Application of slow-release NPK fertilizer on the growth of sweet corn plants (Zea Mays L.),https://www.scopus.com/record/display.uri?eid=2-s2.0-105002142116&origin=resultslist,Sartika D.,IOP Conference Series: Earth and Environmental Science,2025,0,terap pupuk npk lepas lambat tumbuh tanam jagung manis zea mays l
Performance study of Photovoltaic/Thermal (PV/T) collector with cross-cut fins,https://www.scopus.com/record/display.uri?eid=2-s2.0-105001917816&origin=resultslist,Amrizal,Journal of Physics: Conference Series,2025,0,studi kerja kolektor pv t termal fotovoltaik sirip potong silang
Application of modified Sargassum dupilcatum biomass as an eco-friendly adsorbent for removing coomassie brilliant blue and phosphate ions from solution,https://www.scopus.com/record/display.uri?eid=2-s2.0-85196732253&origin=resultslist,Buhani B.,International Journal of Environmental Science and Technology,2025,0,terap biomassa sargassum dupilcatum modifikasi adsorben ramah lingkung hilang ion coomassie biru fosfat cemerlang larut
SOLUTION OF FULLY FUZZY NONLINEAR EQUATION SYSTEMS USING GENETIC ALGORITHM,https://www.scopus.com/record/display.uri?eid=2-s2.0-105002071065&origin=resultslist,Fatimatuzzahra,Barekeng,2025,0,solusi sistem sama nonlinier sepenuh fuzzy algoritma genetika
A New Feature Extraction Approach in Classification for Improving the Accuracy of Proteins,https://www.scopus.com/record/display.uri?eid=2-s2.0-86000095944&origin=resultslist,Damayanti,International Journal on Informatics Visualization,2025,0,dekat ekstraksi fitur klasifikasi tingkat akurasi protein
4C skills teaching activities for mathematics teachers: application of modified nominal group technique,https://www.scopus.com/record/display.uri?eid=2-s2.0-85210517860&origin=resultslist,Zakaria M.I.,Journal of Education and Learning,2025,0,giat ajar terampil 4c ajar matematika terap teknik kelompok nominal modifikasi
"Microstructures, optical, magnetic properties, and specific absorption rate of novel magnetite/mesoporous silica nanoparticles synthesized using green route for magnetic hyperthermia application",https://www.scopus.com/record/display.uri?eid=2-s2.0-85206114010&origin=resultslist,Saputra M.E.,Colloids and Surfaces A: Physicochemical and Engineering Aspects,2025,0,struktur mikro sifat magnetik optik laju serap spesifik magnetit nanopartikel silika mesopori sintesis rute hijau aplikasi hipertermia magnetik
Organic disinfectant using coconut shell liquid smoke in the chicken slaughterhouse wastewater treatment plant,https://www.scopus.com/record/display.uri?eid=2-s2.0-85217201411&origin=resultslist,Cortheo D.Y.,E3S Web of Conferences,2025,0,disinfektan organik asap cair cangkang kelapa pabrik olah air limbah rumah ayam
"Exploration of bioactive compounds in invasive plant Spathodea campanulata flower originating from Bukit Barisan National Park, Lampung, Indonesia",https://www.scopus.com/record/display.uri?eid=2-s2.0-85218777411&origin=resultslist,Duryat,Biodiversitas,2025,0,eksplorasi senyawa bioaktif tanam invasif spathodea campanulata bunga asal bukit baris national park lampung indonesia
Assessing the Role of Social Networks in Sustainable Post-Fire Peatland Management,https://www.scopus.com/record/display.uri?eid=2-s2.0-86000512623&origin=resultslist,Wulandari C.,"Journal of Human, Earth, and Future",2025,0,nilai peran jejaring sosial manajemen lahan gambut pasca bakar lanjut
Design and implementation of PV emulator based on synchronous buck converter using Arduino Nano microcontroller,https://www.scopus.com/record/display.uri?eid=2-s2.0-85218735817&origin=resultslist,Samosir A.S.,International Journal of Power Electronics and Drive Systems,2025,0,desain implementasi emulator pv dasar konverter buck sinkron mikrokontroler arduino nano
Effect of chemical modification using glyoxylic acid on the stability of α-amylase from Aspergillus fumigatus,https://www.scopus.com/record/display.uri?eid=2-s2.0-85217790492&origin=resultslist,Yandri Y.,Pure and Applied Chemistry,2025,0,efek modifikasi kimia asam glioksilat stabilitas  amilase aspergillus fumigatus
Antibacterial activity of ethanol extract of kingkit orange (Triphasia trifolia) fruit and leaves against Escherichia coli,https://www.scopus.com/record/display.uri?eid=2-s2.0-86000049864&origin=resultslist,Herdiana N.,Food Research,2025,0,aktivitas antibakteri ekstrak etanol buah triphasia trifolia kingkit oranye daun escherichia coli
Full-scale application and performance of circulated biological and constructed wetland system for batik wastewater treatment,https://www.scopus.com/record/display.uri?eid=2-s2.0-85212194201&origin=resultslist,Vistanty H.,Journal of Environmental Chemical Engineering,2025,0,aplikasi skala penuh kerja sistem lahan basah biologis bangun olah air limbah batik
Integration of Digital Technology to E-Commerce Transactions as a Basis for Central Digital Currency Development,https://www.scopus.com/record/display.uri?eid=2-s2.0-85212191428&origin=resultslist,Wahyudi H.,International Journal of Economics and Financial Issues,2025,0,integrasi teknologi digital transaksi dagang e dasar kembang mata uang digital sentral
Full-scale application and performance of circulated biological and constructed wetland system for batik wastewater treatment,https://www.scopus.com/record/display.uri?eid=2-s2.0-85212194201&origin=resultslist,Vistanty H.,Journal of Environmental Chemical Engineering,2025,0,aplikasi skala penuh kerja sistem lahan basah biologis bangun olah air limbah batik
Harnessing the power of probiotics to enhance neuroplasticity for neurodevelopment and cognitive function in stunting: a comprehensive review,https://www.scopus.com/record/display.uri?eid=2-s2.0-85177427588&origin=resultslist,Nisa K.,International Journal of Neuroscience,2025,1,manfaat kuat probiotik tingkat neuroplastisitas kembang saraf fungsi kognitif tinjau tinjau komprehensif
Mathematical Communication in Blended Learning,https://www.scopus.com/record/display.uri?eid=2-s2.0-105002286474&origin=resultslist,Lestari F.,AIP Conference Proceedings,2025,0,komunikasi matematika ajar campur
Development of Past Learning Recognition Assessment Data Processing System for Professional Engineer Program Using Scrum Method,https://www.scopus.com/record/display.uri?eid=2-s2.0-105002072879&origin=resultslist,Septiana T.,International Journal of Information Engineering and Electronic Business,2025,0,kembang sistem pemrosesan data nilai ajar program insinyur profesional metode scrum
The impact of resources availability on phytophthora population dynamics and ecosystem health,https://www.scopus.com/record/display.uri?eid=2-s2.0-85217821422&origin=resultslist,Afandi A.,BIO Web of Conferences,2025,0,dampak sedia sumber daya dinamika populasi phytophthora sehat ekosistem
Application of slow-release NPK fertilizer on the growth of sweet corn plants (Zea Mays L.),https://www.scopus.com/record/display.uri?eid=2-s2.0-105002142116&origin=resultslist,Sartika D.,IOP Conference Series: Earth and Environmental Science,2025,0,terap pupuk npk lepas lambat tumbuh tanam jagung manis zea mays l
Performance study of Photovoltaic/Thermal (PV/T) collector with cross-cut fins,https://www.scopus.com/record/display.uri?eid=2-s2.0-105001917816&origin=resultslist,Amrizal,Journal of Physics: Conference Series,2025,0,studi kerja kolektor pv t termal fotovoltaik sirip potong silang
Application of modified Sargassum dupilcatum biomass as an eco-friendly adsorbent for removing coomassie brilliant blue and phosphate ions from solution,https://www.scopus.com/record/display.uri?eid=2-s2.0-85196732253&origin=resultslist,Buhani B.,International Journal of Environmental Science and Technology,2025,0,terap biomassa sargassum dupilcatum modifikasi adsorben ramah lingkung hilang ion coomassie biru fosfat cemerlang larut
SOLUTION OF FULLY FUZZY NONLINEAR EQUATION SYSTEMS USING GENETIC ALGORITHM,https://www.scopus.com/record/display.uri?eid=2-s2.0-105002071065&origin=resultslist,Fatimatuzzahra,Barekeng,2025,0,solusi sistem sama nonlinier sepenuh fuzzy algoritma genetika
Impact of Covid–19 and Foreign Direct Investment on Indonesia’s Economic Growth,https://www.scopus.com/record/display.uri?eid=2-s2.0-85218993194&origin=resultslist,Suparta I.W.,International Journal of Economics and Financial Issues,2025,0,dampak covid - 19 investasi langsung asing tumbuh ekonomi indonesia
Efficiency of Sawdust Biomass Utilization as an Alternative Energy Source for Tea Leaf Drying Using Cyclone Burner,https://www.scopus.com/record/display.uri?eid=2-s2.0-86000153626&origin=resultslist,Asnawi R.,Journal of Renewable Energy and Environment,2025,0,efisiensi manfaat biomassa serbuk gergaji sumber energi alternatif ering daun teh bakar siklon
Developing the conceptual framework of an integrated information systems for Indonesian construction industry,https://www.scopus.com/record/display.uri?eid=2-s2.0-105001290838&origin=resultslist,Setiawan W.,Built Environment Project and Asset Management,2025,0,kembang kerangka konseptual sistem informasi padu industri konstruksi indonesia
Development of Past Learning Recognition Assessment Data Processing System for Professional Engineer Program Using Scrum Method,https://www.scopus.com/record/display.uri?eid=2-s2.0-105002072879&origin=resultslist,Septiana T.,International Journal of Information Engineering and Electronic Business,2025,0,kembang sistem pemrosesan data nilai ajar program insinyur profesional metode scrum
EXPRESSION-BASED E-WORKSHEET (EBEW): AN EFFORT TO ENHANCE STUDENT’ COMPUTATIONAL THINKING SKILLS,https://www.scopus.com/record/display.uri?eid=2-s2.0-85217797356&origin=resultslist,Herlina K.,Journal of Technology and Science Education,2025,0,lembar kerja bas ekspresi ebew upaya tingkat terampil pikir komputasi siswa
An Enhanced Deep Neural Network Approach for WiFi Fingerprinting-Based Multi-Floor Indoor Localization,https://www.scopus.com/record/display.uri?eid=2-s2.0-85212556433&origin=resultslist,Ayinla S.L.,IEEE Open Journal of the Communications Society,2025,0,dekat jaring saraf tingkat wifi sidik jari multi -lantai bas lokalisasi ruang
Green Synthesis of Hierarchical H-ZSM-5 from Sugarcane Bagasse Silica and Application as Catalyst for Conversion of Cellulose into Glucose,https://www.scopus.com/record/display.uri?eid=2-s2.0-85217460112&origin=resultslist,Rilyanti M.,Journal of Multidisciplinary Applied Natural Science,2025,0,sintesis hijau hierarchical h zsm 5 sugarcane bestasse silica aplikasi katalis konversi selulosa glukosa
Antidiabetic Activity Test of Fe(III) Complex Compound with Arginine Ligand in Male Mice (Mus Musculus L.),https://www.scopus.com/record/display.uri?eid=2-s2.0-85214482691&origin=resultslist,Ambarwati Y.,Journal of Multidisciplinary Applied Natural Science,2025,0,uji aktivitas antidiabetes senyawa kompleks fe iii ligan arginin tikus jantan musculus l
PERMEABILITY AND COMPRESSIVE STRENGTH OF NORMAL CONCRETE SUBMERGED IN SEA AND BRACKISH WATER,https://www.scopus.com/record/display.uri?eid=2-s2.0-85219000129&origin=resultslist,Niken C.,Jurnal Teknologi,2025,0,permeabilitas kuat tekan beton normal rendam laut air payau
Properties of Indonesian short rotation coppice (Calliandra calothyrsus) biochar as a coal substitute in the steelmaking process,https://www.scopus.com/record/display.uri?eid=2-s2.0-85218711462&origin=resultslist,Wijaya B.A.,Biomass Conversion and Biorefinery,2025,0,properti rotasi pendek indonesia coppice calliandra calothyrsus biochar ganti batubara proses buat baja
Pelletizing of Attapulgite/Carbon Nanocomposite From Used Bleaching Earth for Continuous Treatment of Wastewater From a Natural Rubber Factory,https://www.scopus.com/record/display.uri?eid=2-s2.0-86000125720&origin=resultslist,Hermida L.,ASEAN Journal on Science and Technology for Development,2025,1,pelet nanokomposit karbon attapulgit bumi mutih bekas obat lanjut air limbah pabrik karet alami
Full-scale application and performance of circulated biological and constructed wetland system for batik wastewater treatment,https://www.scopus.com/record/display.uri?eid=2-s2.0-85212194201&origin=resultslist,Vistanty H.,Journal of Environmental Chemical Engineering,2025,0,aplikasi skala penuh kerja sistem lahan basah biologis bangun olah air limbah batik
Application of modified Sargassum dupilcatum biomass as an eco-friendly adsorbent for removing coomassie brilliant blue and phosphate ions from solution,https://www.scopus.com/record/display.uri?eid=2-s2.0-85196732253&origin=resultslist,Buhani B.,International Journal of Environmental Science and Technology,2025,0,terap biomassa sargassum dupilcatum modifikasi adsorben ramah lingkung hilang ion coomassie biru fosfat cemerlang larut
Harnessing the power of probiotics to enhance neuroplasticity for neurodevelopment and cognitive function in stunting: a comprehensive review,https://www.scopus.com/record/display.uri?eid=2-s2.0-85177427588&origin=resultslist,Nisa K.,International Journal of Neuroscience,2025,1,manfaat kuat probiotik tingkat neuroplastisitas kembang saraf fungsi kognitif tinjau tinjau komprehensif
Mathematical Communication in Blended Learning,https://www.scopus.com/record/display.uri?eid=2-s2.0-105002286474&origin=resultslist,Lestari F.,AIP Conference Proceedings,2025,0,komunikasi matematika ajar campur
Application of slow-release NPK fertilizer on the growth of sweet corn plants (Zea Mays L.),https://www.scopus.com/record/display.uri?eid=2-s2.0-105002142116&origin=resultslist,Sartika D.,IOP Conference Series: Earth and Environmental Science,2025,0,terap pupuk npk lepas lambat tumbuh tanam jagung manis zea mays l
Properties of Indonesian short rotation coppice (Calliandra calothyrsus) biochar as a coal substitute in the steelmaking process,https://www.scopus.com/record/display.uri?eid=2-s2.0-85218711462&origin=resultslist,Wijaya B.A.,Biomass Conversion and Biorefinery,2025,0,properti rotasi pendek indonesia coppice calliandra calothyrsus biochar ganti batubara proses buat baja
Flexible and Sustainable Incremental Houses: Advancing Semi-Volumetric Systems of Prefabricated Construction for Rapid Urbanization in Indonesia,https://www.scopus.com/record/display.uri?eid=2-s2.0-85215972031&origin=resultslist,Viriezky V.,Infrastructures,2025,0,rumah -rumah tambah fleksibel lanjut maju sistem semi volumetrik konstruksi prefabrikasi urbanisasi cepat indonesia
Technological Advancements in Bite-Sized Learning: Developing a Framework for Basic Jazz Guitar Reharmonization Techniques,https://www.scopus.com/record/display.uri?eid=2-s2.0-85191444955&origin=resultslist,Mazlan C.A.N.,Journal of Advanced Research in Applied Sciences and Engineering Technology,2025,0,maju teknologi ajar ukur gigit kembang kerangka kerja teknik reharmonisasi gitar jazz dasar
Recent trends in conversion of rice straw into bioethanol: a bibliometric analysis,https://www.scopus.com/record/display.uri?eid=2-s2.0-85217240656&origin=resultslist,Sukma A.C.T.,E3S Web of Conferences,2025,0,tren baru konversi jerami padi bioetanol analisis bibliometri
Wireless Local Area Network and Analytical Hierarchy Process: Technology Acceptance Model for Increasing Use of Online Learning,https://www.scopus.com/record/display.uri?eid=2-s2.0-85197619533&origin=resultslist,Firdaus R.,Journal of Advanced Research in Applied Sciences and Engineering Technology,2025,0,jaring area lokal nirkabel model terima teknologi hirarki hirarki analitik tingkat guna ajar online
Discovery the intersection of performing arts in cultural tourism: a scoping review,https://www.scopus.com/record/display.uri?eid=2-s2.0-85218004713&origin=resultslist,Mazlan C.A.N.,Discover Sustainability,2025,0,discovery simpang seni tunjuk pariwisata budaya tinjau lingkup
Impact of Management Discussion and Analysis,https://www.scopus.com/record/display.uri?eid=2-s2.0-85219669473&origin=resultslist,Umdiana N.,Journal of Ecohumanism,2025,0,dampak diskusi analisis manajemen
Impact of Covid–19 and Foreign Direct Investment on Indonesia’s Economic Growth,https://www.scopus.com/record/display.uri?eid=2-s2.0-85218993194&origin=resultslist,Suparta I.W.,International Journal of Economics and Financial Issues,2025,0,dampak covid - 19 investasi langsung asing tumbuh ekonomi indonesia
Efficiency of Sawdust Biomass Utilization as an Alternative Energy Source for Tea Leaf Drying Using Cyclone Burner,https://www.scopus.com/record/display.uri?eid=2-s2.0-86000153626&origin=resultslist,Asnawi R.,Journal of Renewable Energy and Environment,2025,0,efisiensi manfaat biomassa serbuk gergaji sumber energi alternatif ering daun teh bakar siklon
Full-scale application and performance of circulated biological and constructed wetland system for batik wastewater treatment,https://www.scopus.com/record/display.uri?eid=2-s2.0-85212194201&origin=resultslist,Vistanty H.,Journal of Environmental Chemical Engineering,2025,0,aplikasi skala penuh kerja sistem lahan basah biologis bangun olah air limbah batik
Development of Past Learning Recognition Assessment Data Processing System for Professional Engineer Program Using Scrum Method,https://www.scopus.com/record/display.uri?eid=2-s2.0-105002072879&origin=resultslist,Septiana T.,International Journal of Information Engineering and Electronic Business,2025,0,kembang sistem pemrosesan data nilai ajar program insinyur profesional metode scrum
EXPRESSION-BASED E-WORKSHEET (EBEW): AN EFFORT TO ENHANCE STUDENT’ COMPUTATIONAL THINKING SKILLS,https://www.scopus.com/record/display.uri?eid=2-s2.0-85217797356&origin=resultslist,Herlina K.,Journal of Technology and Science Education,2025,0,lembar kerja bas ekspresi ebew upaya tingkat terampil pikir komputasi siswa
Exploring the influence of ethical leadership on employee performance: the mediating role of Islamic work ethic,https://www.scopus.com/record/display.uri?eid=2-s2.0-105002375286&origin=resultslist,Hayati K.,International Journal of Ethics and Systems,2025,0,jajah pengaruh pimpin etis kerja karyawan peran mediasi etika kerja islam
Discovery of potential alleles for iron (Fe) toxicity tolerance in rice: Phenotypic and genotypes analysis of doubled haploid lines,https://www.scopus.com/record/display.uri?eid=2-s2.0-86000147563&origin=resultslist,Chrisnawati L.,Biodiversitas,2025,0,temu alel potensial toleransi toksisitas fe besi fenotipik padi analisis genotipe garis haploid ganda
Properties of Indonesian short rotation coppice (Calliandra calothyrsus) biochar as a coal substitute in the steelmaking process,https://www.scopus.com/record/display.uri?eid=2-s2.0-85218711462&origin=resultslist,Wijaya B.A.,Biomass Conversion and Biorefinery,2025,0,properti rotasi pendek indonesia coppice calliandra calothyrsus biochar ganti batubara proses buat baja
Synthesis of rice husk-based-mesoporous silica nanoparticles by facile calcination,https://www.scopus.com/record/display.uri?eid=2-s2.0-85217247554&origin=resultslist,Rumiyanti L.,Functional Composites and Structures,2025,0,sintesis nanopartikel silika bas sekam beras kalsinasi luas
Antidiabetic Activity Test of Fe(III) Complex Compound with Arginine Ligand in Male Mice (Mus Musculus L.),https://www.scopus.com/record/display.uri?eid=2-s2.0-85214482691&origin=resultslist,Ambarwati Y.,Journal of Multidisciplinary Applied Natural Science,2025,0,uji aktivitas antidiabetes senyawa kompleks fe iii ligan arginin tikus jantan musculus l
PERMEABILITY AND COMPRESSIVE STRENGTH OF NORMAL CONCRETE SUBMERGED IN SEA AND BRACKISH WATER,https://www.scopus.com/record/display.uri?eid=2-s2.0-85219000129&origin=resultslist,Niken C.,Jurnal Teknologi,2025,0,permeabilitas kuat tekan beton normal rendam laut air payau
The impact of resources availability on phytophthora population dynamics and ecosystem health,https://www.scopus.com/record/display.uri?eid=2-s2.0-85217821422&origin=resultslist,Afandi A.,BIO Web of Conferences,2025,0,dampak sedia sumber daya dinamika populasi phytophthora sehat ekosistem
In vivo Evaluation of Saccharomyces-Modified Tempeh as Potential Prebiotic and Probiotic Food using Mus musculus as an Animal Model,https://www.scopus.com/record/display.uri?eid=2-s2.0-85217200036&origin=resultslist,Kustyawati M.E.,Journal of Multidisciplinary Applied Natural Science,2025,0,evaluasi in vivo saccharomyces modifikasi tempe potensi makan prebiotik probiotik musculus model hewan
Performance evaluation of feature extraction to improve the classification of PTM in C-glycosylation using XGBoost,https://www.scopus.com/record/display.uri?eid=2-s2.0-85216692683&origin=resultslist,Damayanti,Bulletin of Electrical Engineering and Informatics,2025,0,evaluasi kerja ekstraksi fitur tingkat klasifikasi ptm glikosilasi c xgboost
